page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
-14,THE HISTORY OF ANCIENT AND MEDIEVAL NEPAL In Nutshell with Some Comparative Traces ol Foreign History 1972 BOOK 1 D. B. SHRESTHA & C B. SINGH,141,26,35.25,"[ 3.36689577e-02  1.51985446e-02 -3.09539083e-02 -2.03820616e-02
 -4.01731208e-02 -2.26098541e-02 -5.55758178e-02 -3.84514802e-03
  5.35632782e-02 -3.95189263e-02  6.28031120e-02  5.03218658e-02
  1.00297108e-02 -5.45556433e-02  4.21697535e-02 -9.35932249e-02
  1.90915577e-02  3.15034352e-02 -3.79121266e-02  3.92946266e-02
 -2.34152395e-02 -2.16776896e-02 -1.23387855e-02  1.14605427e-02
  1.02376528e-01 -7.23177847e-03 -2.15594620e-02 -4.15907130e-02
 -1.21980449e-02 -7.54243284e-02 -9.20991506e-03  1.61092654e-02
  1.58672277e-02 -3.51372547e-02  1.44695366e-06 -1.75254066e-02
  4.58759218e-02 -1.10865235e-02  1.91678200e-02 -3.74958641e-03
 -1.97041482e-02  1.27406288e-02  3.29360575e-03 -4.34079282e-02
  3.79462652e-02 -4.09642085e-02  1.78675149e-02  8.70392621e-02
 -4.57775965e-02 -4.97033447e-02  1.05420658e-02 -2.30563860e-02
 -3.27201909e-03 -4.21224115e-03  8.56153853e-03  2.80265696e-03
  3.95873487e-02  8.77367556e-02  8.34177306e-04  3.32736038e-02
 -1.85685847e-02  6.23974465e-02 -2.93375533e-02 -5.27966209e-02
  2.20733024e-02 -1.38038388e-02 -1.63117535e-02  2.52466053e-02
  2.14391761e-02  2.66515259e-02 -1.21048512e-02 -2.39623385e-03
  4.40058224e-02  7.16685206e-02 -2.07487792e-02  1.96260866e-02
  3.75258550e-02  1.80124305e-04  3.03597166e-03  2.43851133e-02
  8.15057904e-02  1.57622471e-02 -1.72726363e-02  2.51164734e-02
  9.01760310e-02 -1.21427312e-01 -6.76715374e-03 -3.85041093e-03
 -2.60272231e-02 -2.26423796e-02  1.04360646e-02 -1.55219967e-02
 -3.75743806e-02  5.23194335e-02  1.05062611e-02 -1.70372743e-02
  4.68066670e-02  3.54587995e-02 -3.45596136e-03 -2.74036080e-02
 -1.58609857e-03  5.09117497e-03 -3.43617536e-02  2.65101176e-02
  3.68463155e-03 -6.21454138e-03  3.00564002e-02 -4.90796752e-02
  3.20108756e-02  4.73664850e-02  9.86901345e-04 -1.15086092e-02
 -1.85424997e-03 -4.70862202e-02  2.15969654e-03  3.96227986e-02
 -4.12843078e-02 -2.06025615e-02  3.82380299e-02  2.62735458e-03
 -4.32450743e-03 -4.88318279e-02 -1.44382361e-02  2.54955646e-02
 -9.10128579e-02 -3.30371782e-02 -3.14840972e-02  1.25793945e-02
 -2.40112841e-02 -5.38152419e-02 -4.25253063e-03 -3.29910428e-03
 -2.54850592e-02 -1.06369273e-03 -1.93299744e-02 -3.92460488e-02
 -2.94747837e-02  4.87656593e-02 -7.16608763e-02  5.13030849e-02
  2.87767947e-02 -1.74505059e-02 -3.22904587e-02 -2.28700805e-02
  1.59821454e-02  4.46664765e-02 -3.13988924e-02  3.59748676e-02
 -2.11465522e-03 -8.88452400e-03 -4.54353690e-02  1.08979363e-02
 -4.61034803e-03 -4.59354976e-03  9.18911770e-03  7.16070384e-02
 -1.91734023e-02 -1.87854487e-02 -1.01927267e-02  1.05109522e-02
  3.30202468e-02  2.56200824e-02  1.23839870e-01 -5.39583825e-02
 -3.33839133e-02 -3.01110707e-02 -3.08237448e-02  8.60349927e-03
  8.80747568e-03 -1.59800053e-02 -5.77303097e-02  1.23635295e-03
 -1.01132430e-02  4.13924232e-02 -6.47767540e-03 -2.94157546e-02
  7.72216842e-02  5.95424846e-02  3.21097998e-03  4.49062232e-03
  1.08922133e-02 -7.15951249e-03 -5.68606472e-03 -2.33134776e-02
 -1.77694578e-02  1.09232850e-02 -4.24414314e-02 -1.32990936e-02
  4.61261868e-02  1.33505668e-02 -1.30669614e-02 -3.94522808e-02
 -3.01014446e-02 -1.09866429e-02  1.29248656e-03  3.14650610e-02
  1.52090956e-02  3.63182239e-02  5.06414399e-02  4.00780700e-03
  3.35020721e-02  2.33255029e-02  1.06272921e-01 -3.47650722e-02
 -1.66564323e-02 -1.36917457e-02  1.06499232e-01 -5.82342222e-03
 -2.07868610e-02 -3.60911665e-03 -7.68332323e-03  3.96563485e-02
  4.47602049e-02 -3.03783789e-02  5.70431650e-02  4.83245449e-03
  1.86797732e-03 -3.05020325e-02 -1.15322191e-02  3.55905294e-02
 -8.28791037e-03  3.06153055e-02 -1.26442090e-02  1.29793901e-02
 -4.83721569e-02 -8.72306991e-03 -5.56736719e-04  2.20730472e-02
  1.39041040e-02  1.24802915e-02  4.85132970e-02 -1.79822445e-02
 -5.50864544e-03 -9.68878996e-03 -2.64058504e-02 -5.33106690e-03
  4.69068512e-02 -3.13333422e-03 -5.64528368e-02 -6.51195347e-02
  2.41282000e-03 -4.98591028e-02  1.10810762e-02  1.06513258e-02
  4.41337600e-02  2.51526125e-02  1.81997158e-02  2.64592692e-02
  3.88344228e-02 -3.98486480e-03 -1.36056785e-02 -4.13858853e-02
  2.95577925e-02 -2.92431209e-02  2.09142826e-02  8.01902078e-03
 -7.66056255e-02  4.09151427e-02  4.86872494e-02 -4.51687258e-03
  8.72572046e-03  2.43723877e-02 -5.13817593e-02 -4.40960936e-03
 -2.58498117e-02 -2.87243854e-02 -7.31695816e-02  3.56259570e-02
 -1.91695374e-02  1.53799737e-02 -4.24232632e-02 -6.30142689e-02
  1.45192733e-02  3.76150459e-02  4.85542323e-03 -2.27746945e-02
  1.32630998e-02 -1.01063820e-02 -4.28816937e-02  1.70042887e-02
  9.03842691e-03  6.66653588e-02 -1.57530252e-02  2.52785087e-02
  3.82576250e-02  1.58291627e-02 -9.43945441e-03 -1.19075244e-02
  2.68406863e-03 -5.63506149e-02 -2.24872828e-02  5.12066558e-02
 -6.03792518e-02 -6.21645115e-02 -2.44305227e-02 -3.26598100e-02
 -2.28518024e-02 -1.85546987e-02  3.45162861e-02  1.18924147e-02
 -1.12897065e-02 -4.19677645e-02  2.09958740e-02 -4.98360069e-03
  2.77171866e-03  4.49798862e-03 -9.21502896e-03  1.65210478e-02
 -8.85285512e-02  3.51964816e-04  3.60048795e-03  1.21353138e-02
 -5.91936987e-03 -5.88473715e-02 -2.14396883e-02  4.41450626e-02
  1.29193142e-02  1.65651981e-02  3.27546373e-02  9.73177478e-02
 -9.63862706e-03 -3.35474834e-02  2.15559434e-02  6.33706823e-02
  3.50556080e-03  5.61541505e-03  3.50893624e-02 -2.37101354e-02
  6.43347874e-02  3.35259140e-02 -7.71040097e-03  2.17155591e-02
  6.27294034e-02 -5.11601334e-03 -4.26900154e-03 -1.26993051e-02
 -3.06383111e-02 -4.14366014e-02  2.84458399e-02 -3.58885899e-02
 -6.49673119e-02  8.76057800e-03 -1.32046528e-02  1.28759234e-03
  1.22475009e-02 -3.77170742e-02 -4.18897308e-02  1.19640352e-02
 -2.76522581e-02  5.83763421e-02 -3.92436385e-02 -8.81939381e-02
 -1.39876101e-02  5.35170212e-02 -3.66674066e-02  2.68523488e-02
  3.75953992e-03  3.57722379e-02 -1.11742306e-03  3.78942192e-02
  4.13471367e-03 -3.93783860e-02  3.22320685e-02 -3.82608436e-02
  7.40660727e-02  4.26238216e-03  4.61289361e-02 -7.44760095e-04
 -1.26214987e-02  7.13599706e-03 -7.51861632e-02  2.25667525e-02
  7.88792148e-02 -7.69233005e-03  1.49125783e-02 -2.79646628e-02
  1.11815333e-03 -4.81854863e-02 -4.02165689e-02  2.32344237e-03
 -2.51435433e-02 -3.44895460e-02  6.92369193e-02  3.34788971e-02
 -3.61964330e-02 -5.82684577e-03  1.00872852e-02 -1.81194395e-02
 -2.04661582e-03 -5.63737676e-02 -3.89501429e-03 -4.00790535e-02
  1.80476159e-02  3.58608440e-02 -4.48947474e-02 -3.43567654e-02
 -4.93411766e-03  3.04662064e-02 -1.70395691e-02  2.87104212e-02
  1.05576022e-02 -6.10313378e-02 -2.73734238e-02  1.19575569e-02
 -4.96128164e-02 -3.02154641e-03 -4.92296331e-02  1.49246892e-02
 -1.20473169e-02 -4.66586016e-02  3.96478847e-02  7.73665681e-03
 -1.51695563e-02  3.87838818e-02 -1.02426820e-02  4.31109443e-02
 -1.27000380e-02  2.37294119e-02 -4.76803854e-02  2.58266013e-02
  1.65095404e-02  4.62636724e-02 -3.30412090e-02  1.10485181e-02
  1.10020479e-02  4.56381477e-02  1.49693042e-02  5.37648648e-02
 -1.88751072e-02 -3.26337479e-02  1.81476455e-02 -3.41158500e-03
 -3.00479424e-03 -2.43975893e-02  1.67811792e-02 -4.63045798e-02
 -3.57836336e-02  8.82592611e-03  5.73704066e-03  1.19803715e-02
 -4.74608727e-02 -2.43990812e-02  3.55624817e-02  3.09564490e-02
  5.44679612e-02  4.61857505e-02 -4.25504288e-03 -2.47636111e-03
  5.42155504e-02 -1.60436798e-02 -2.54486850e-03 -5.77524975e-02
 -2.33547995e-03  1.52001362e-02  5.21077914e-03 -1.79334693e-02
  1.47616686e-02  2.59777601e-03  2.68397182e-02  3.60835716e-02
  7.85910636e-02  1.34463254e-02 -9.65093845e-04 -9.47003718e-03
 -1.04052771e-03 -6.23232648e-02  2.20040996e-02 -9.79467854e-02
 -2.22209166e-03 -2.97124255e-02 -4.10320647e-02 -2.13994775e-02
 -7.92489387e-03 -2.08479911e-02 -3.92423384e-03 -4.43944111e-02
 -7.64054358e-02  3.40555832e-02 -2.38177124e-02 -2.10750252e-02
 -6.70511574e-02  6.75133765e-02 -1.53304720e-02 -6.05585193e-03
  3.47593836e-02 -3.30835693e-02 -3.02152205e-02 -1.97391473e-02
 -3.17460634e-02 -6.33351207e-02  1.01714050e-02  3.50977480e-02
 -3.38746072e-03 -1.08358525e-02  3.93791386e-04  6.27601296e-02
  1.48933036e-02  4.62194197e-02  2.55631711e-02  1.20130725e-01
  1.17102647e-02  4.34832796e-02  1.92516352e-04 -2.71047615e-02
 -4.13779952e-02  1.27593912e-02 -1.46549912e-02 -1.56540461e-02
  7.87609816e-03  3.84424515e-02  3.07622999e-02 -7.77888985e-04
  4.99160998e-02 -1.87670514e-02  5.60685582e-02 -1.36503384e-01
  1.94340348e-02 -5.15446514e-02  3.37199233e-02  3.26616652e-02
 -1.60754509e-02  1.45766214e-02  4.09948872e-03 -1.37712527e-02
 -1.78005844e-02  6.33279979e-02 -6.76189782e-04  4.02160775e-04
  8.85550305e-02  1.45654927e-03 -7.42121637e-02 -1.77317429e-02
  4.44336571e-02 -2.12537814e-02 -1.20561942e-02 -1.65918451e-02
 -8.30899030e-02 -2.65453253e-02  1.31402072e-02 -7.49348244e-03
 -2.21535545e-02  3.38116731e-03 -7.15558827e-02  3.15925386e-03
 -8.12799670e-03  3.62810344e-02  3.21550928e-02 -2.71906871e-02
  6.93981647e-02  2.21853070e-02 -4.88215573e-02 -8.26810300e-03
 -2.23210827e-03  1.39627224e-02  3.34201679e-02 -5.22311666e-33
 -1.06114782e-02  4.59073158e-03  4.52281982e-02 -2.21540518e-02
  6.45755511e-03 -3.36998887e-02 -2.80546173e-02  2.55666655e-02
 -6.19606748e-02 -1.25231342e-02  1.60935130e-02 -3.73226665e-02
  9.91411228e-03 -2.85452884e-02  1.38265388e-02  1.88740827e-02
 -6.20429851e-02  4.59918007e-02  1.15700746e-02 -2.88951211e-03
 -5.70503287e-02 -1.24104964e-02  2.35948563e-02 -7.50822946e-02
  4.06162217e-02  5.26362238e-03  2.82163848e-03  2.59678289e-02
  4.22422141e-02 -2.17314661e-02 -3.45506854e-02 -2.79658362e-02
 -1.04603581e-02  8.05185549e-03  5.19498885e-02 -1.95782948e-02
 -2.14496981e-02  3.88877243e-02  3.56880240e-02  4.41961512e-02
  3.03297173e-02 -2.75786668e-02 -2.89698839e-02  8.38739425e-03
 -3.23804170e-02  3.69377285e-02  1.10567342e-02  1.76169854e-02
 -2.29476183e-03  3.15821022e-02  6.72579557e-03 -9.66255087e-03
 -2.79158540e-02 -1.29018072e-03 -7.64954835e-02  2.27225870e-02
  7.56300893e-03 -4.52789031e-02  2.40843333e-02  1.15590002e-02
  6.33618310e-02 -1.55863061e-03 -5.07631861e-02  2.36411542e-02
 -2.51024729e-03  6.41520508e-03 -4.10504965e-03 -3.10415588e-02
 -3.20522599e-02 -5.45623293e-03 -2.23151129e-03 -3.06079555e-02
 -1.46877375e-02  1.91019922e-02  3.00886221e-02 -4.11597379e-02
 -2.49140486e-02 -3.02176061e-03  8.00755098e-02  8.30315202e-02
 -9.90370102e-03  3.91826108e-02  1.44137675e-02  5.36875334e-03
  2.63057593e-02 -5.40589057e-02 -1.25829540e-02  2.33382434e-02
 -1.47452122e-02 -2.03172881e-02  8.19013864e-02 -1.58152003e-02
 -9.87662841e-03 -3.77620868e-02 -2.50782259e-02  5.96845821e-02
 -2.24180520e-02  1.12040862e-02  3.00655700e-02 -4.36516292e-02
 -3.04439291e-02 -3.38902324e-02 -1.21428836e-02  7.59278238e-02
 -3.01506538e-02  1.94556359e-02 -5.24969809e-02 -1.19316988e-02
  2.27548108e-02  1.08515983e-02 -5.49525907e-03  4.62439377e-03
 -6.70647062e-03 -4.16081212e-02 -2.67131459e-02  7.94482324e-03
 -1.82580352e-02 -2.63068955e-02  9.54924431e-03 -2.76675429e-02
  5.85146509e-02  2.63537001e-02  8.36937279e-02  6.57704892e-03
  3.50858867e-02 -1.03922142e-02 -1.04792677e-02  2.05129441e-02
  3.07597239e-02  2.09327582e-02  3.09464801e-02  1.44483959e-02
  2.38852977e-07 -2.68689860e-02 -7.29526626e-03  2.21861973e-02
 -5.76765426e-02 -2.89318226e-02 -2.75629275e-02 -7.48796836e-02
  1.46204447e-02 -6.01310767e-02  7.31881708e-02 -3.46722640e-02
 -2.39229091e-02  2.15637423e-02 -6.79647969e-03 -2.31748130e-02
 -4.33646590e-02 -9.28520337e-02 -3.14017832e-02 -4.71580913e-03
 -7.31472671e-02 -5.62327169e-02 -2.79347482e-03  2.43088603e-02
 -2.44559608e-02 -3.14904214e-03  2.17297077e-02  1.61572378e-02
 -2.99687572e-02 -8.23140051e-03  2.15994548e-02  5.59710190e-02
  3.82141136e-02  7.23328616e-04 -2.84886509e-02  3.03690266e-02
 -7.19982609e-02 -3.37565388e-03  1.34764099e-02  5.05379736e-02
  4.04888839e-02  3.14885490e-02 -3.33884172e-02  3.09508014e-02
 -6.09937571e-02  4.02443707e-02  1.34066746e-01  3.63486307e-03
  6.74748495e-02 -2.11850852e-02  1.61248650e-02  5.26256897e-02
  2.09132191e-02  1.08098974e-02  1.18628051e-02  4.06298181e-03
 -2.53841914e-02  1.29104545e-03 -3.56591120e-02 -5.55288903e-02
  1.74692236e-02 -4.08124626e-02  4.11577486e-02  5.29849976e-02
  1.93664543e-02  4.91592959e-02  1.17582288e-02 -1.26160234e-02
  1.56012517e-34  6.92133617e-04 -4.64866981e-02  2.75648129e-03
 -3.65289077e-02  3.79435681e-02 -2.46629883e-02 -3.29210572e-02
  2.03516893e-02  3.58932354e-02  2.60565081e-03 -3.25189368e-03]"
